SalesID,SalePrice
6258565,23351.66
6258566,22620.26
6258567,23517.02
6258568,23482.33
6258569,22537.0
6258578,26781.94
6258579,26817.66
6258585,26407.5
6258586,25286.69
6258587,26519.13
6258588,26781.94
6258590,27727.4
6258596,26761.45
6258599,24789.53
6258601,27659.33
6258602,26796.87
6258604,27659.33
6258612,23683.67
6258615,23482.33
6258622,27142.49
6258624,28172.36
6258625,27142.49
6258627,28741.75
6258631,25668.2
6258635,27131.63
6258636,27900.56
6258638,23360.0
6258639,27167.05
6258640,26348.65
6258641,23083.32
6258642,27360.38
6258662,25113.5
6258692,24191.75
6258695,26867.08
6258696,26613.42
6258699,22914.76
6258707,20605.61
6258718,23487.17
6258721,24800.31
6258722,26781.94
6258724,25379.86
6258725,25379.86
6258728,25314.27
6258730,30160.91
6258732,24010.21
6258733,25471.23
6258737,25471.23
6258738,25314.27
6258739,25471.23
6258740,24348.74
6258741,25471.23
6258745,25724.18
6258749,26884.89
6258751,26884.89
6258754,28536.64
6258756,26884.89
6258760,30028.94
6258761,26884.89
6258765,30160.91
6258768,28649.86
6258771,30958.58
6258773,40186.92
6258774,40248.69
6258775,26761.45
6258782,29332.09
6258784,28833.4
6258787,27317.3
6258788,28060.35
6258789,28640.06
6258799,29586.92
6258811,26650.35
6258880,13082.48
6258887,16300.62
6258893,56033.32
6258900,29176.17
6258906,28821.08
6258908,29528.71
6258910,30259.55
6258917,28821.08
6258939,29022.85
6258941,31699.27
6258948,28272.92
6258953,29445.73
6258956,23757.44
6258957,30278.6
6258964,27792.4
6258966,27792.4
6258967,28522.17
6258968,28821.08
6258969,27942.56
6258972,28821.08
6258977,29445.73
6258980,29308.63
6258982,28552.81
6258985,27145.39
6258989,30250.11
6258990,31164.31
6258992,31164.31
6258993,31002.7
6258994,31164.31
6258997,30432.48
6259009,30436.29
6259010,10501.9
6259014,57266.44
6259015,33688.44
6259017,31342.48
6259024,31163.98
6259027,34619.48
6259030,31484.99
6259035,31163.98
6259036,28560.85
6259039,31700.48
6259046,28133.26
6259047,34126.65
6259054,30432.48
6259063,29058.19
6259064,28970.17
6259070,25698.77
6259071,26303.9
6259076,30158.15
6259079,29058.19
6259080,28970.17
6259082,29058.19
6259084,32082.0
6259086,29058.19
6259089,28949.18
6259090,32264.52
6259092,29407.29
6259094,29058.19
6259098,29163.5
6259104,29163.5
6259106,30104.7
6259108,28970.17
6259112,30621.41
6259122,30164.22
6259126,30447.59
6259128,30447.59
6259130,31536.48
6259133,30432.48
6259136,30432.48
6259146,31542.11
6259151,31704.21
6259159,31827.78
6259165,31704.3
6259166,34306.55
6259172,26849.36
6259174,32286.08
6259176,31699.27
6259178,31966.91
6259184,28711.36
6259193,19312.53
6259219,21611.05
6259220,18892.32
6259230,20989.24
6259238,19558.85
6259240,15155.14
6259247,29395.65
6259248,32400.34
6259251,31890.94
6259252,32074.65
6259253,31215.68
6259259,32056.86
6259260,32056.86
6259261,32056.86
6259262,32109.5
6259264,32109.5
6259265,31866.45
6259268,30704.42
6259269,32074.65
6259270,30783.17
6259274,30704.42
6259276,29987.65
6259281,33733.33
6259286,24517.25
6259287,33455.12
6259292,30097.41
6259293,34136.9
6259296,33035.2
6259312,31903.3
6259324,63663.29
6259328,31986.18
6259341,18082.16
6259349,44347.9
6259352,18025.66
6259356,18020.56
6259373,18373.88
6259377,18373.88
6259391,19905.18
6259392,37981.32
6259401,19258.34
6259402,19468.23
6259403,19269.91
6259405,64670.63
6259408,35542.79
6259413,30733.69
6259420,31657.97
6259421,32243.06
6259424,30566.63
6259425,29994.68
6259437,32513.47
6259443,26303.9
6259447,67607.04
6259448,66912.25
6259449,68127.04
6259454,67660.62
6259455,66700.53
6259456,68114.32
6259487,19644.92
6259488,19376.47
6259507,19692.96
6259510,20424.65
6259511,20424.65
6259516,19905.18
6259517,22953.17
6259519,20040.93
6259535,21052.6
6259536,23880.24
6259537,20437.62
6259540,20437.62
6259560,30239.26
6259561,32062.98
6259564,31744.33
6259581,69653.12
6259629,41330.54
6259641,20359.62
6259644,21136.92
6259652,25060.87
6259654,55450.05
6259676,48299.48
6259732,28613.82
6259739,10953.98
6259743,10361.64
6259745,20916.03
6259823,25512.63
6259826,26000.7
6259827,26656.22
6259830,27491.21
6259846,27611.34
6259848,28056.3
6259849,23769.36
6259850,25432.27
6259860,24172.72
6259882,32297.75
6259884,32649.86
6259892,27372.93
6259894,32317.73
6259897,39871.44
6259898,26665.53
6259917,13644.99
6259938,26107.4
6259946,25618.74
6259947,26362.11
6259948,25625.3
6259952,26117.88
6259954,26362.11
6259956,26454.91
6259957,26794.67
6259959,30853.72
6259960,24404.53
6259971,26104.9
6259978,26362.11
6259980,26362.11
6259982,31538.0
6259983,31538.0
6259984,12973.61
6259995,21759.48
6260084,18011.6
6260087,13840.01
6260093,14107.38
6260175,32562.83
6260194,28334.84
6260195,27148.3
6260484,37612.35
6260518,23812.94
6260525,39726.67
6260527,35094.6
6260532,36642.7
6260533,31473.24
6260546,30121.95
6260551,32013.91
6260553,36804.37
6260555,34511.49
6260695,18376.87
6260699,18702.49
6260703,22166.1
6260704,18615.5
6260705,18137.66
6260706,21627.14
6260709,18503.49
6260732,36377.94
6260733,35735.48
6260739,37651.15
6260742,33744.61
6260744,33776.34
6260747,36197.55
6260755,36598.85
6260757,36299.43
6260758,41457.83
6260760,43401.52
6260763,53223.23
6260767,28794.51
6260780,34675.22
6260786,30957.83
6260790,33495.41
6260792,39774.9
6260794,35222.55
6260808,19839.69
6260809,15895.64
6260820,18370.03
6260874,16552.8
6260877,16237.52
6260879,19700.04
6260887,21019.4
6260906,36220.52
6260921,44373.99
6260925,32019.97
6260947,26619.71
6260951,16383.53
6260955,18552.18
6260960,18908.35
6260965,16609.99
6260970,19073.18
6260976,19163.46
6260980,18679.84
6260981,19091.52
6260984,17037.32
6260998,20039.37
6260999,16609.99
6261005,20283.41
6261012,19038.52
6261013,19744.15
6261014,19747.59
6261016,20366.64
6261021,20943.35
6261023,21795.33
6261026,20781.89
6261041,17120.59
6261042,17811.11
6261057,19121.56
6261063,17883.34
6261065,21204.82
6261069,18547.03
6261071,18574.72
6261073,19934.41
6261090,38356.13
6261091,37810.07
6261101,44556.16
6261102,31430.8
6261131,29095.4
6261133,28199.83
6261298,34545.78
6261301,33232.54
6261302,31779.91
6261310,32197.84
6261313,33922.02
6261317,35596.87
6261321,34803.37
6261323,37380.4
6261326,32831.25
6261327,36705.77
6261356,16323.07
6261462,15230.55
6261463,18277.5
6261467,16532.27
6261477,20581.81
6261495,18276.57
6261497,18010.82
6261560,15922.19
6261561,14834.52
6261566,15022.71
6261567,15527.96
6261575,15545.87
6261580,20344.31
6261584,19099.89
6261595,19099.89
6261597,20269.19
6261599,19099.89
6261608,18687.68
6261641,20537.29
6261650,27685.98
6261655,22167.59
6261658,21135.24
6261660,18021.03
6261789,33772.29
6261800,47614.49
6261802,46756.8
6261823,37051.99
6261845,15770.27
6261855,15746.19
6261856,15055.99
6261904,19618.76
6261952,31055.63
6261964,34938.71
6261968,36744.55
6261975,38995.23
6261988,39041.65
6261990,41047.45
6261999,46183.04
6262032,36243.48
6262035,42165.16
6262038,38321.48
6262042,41373.49
6262046,40677.49
6262048,40601.11
6262082,39828.34
6262095,44567.02
6262096,29970.14
6262114,49678.16
6262123,26521.47
6262129,26576.25
6262136,33837.72
6262153,17305.81
6262188,22173.5
6262190,26352.49
6262193,24806.23
6262226,16622.87
6262228,19772.04
6262236,20276.43
6262240,20788.98
6262242,19628.17
6262246,21576.7
6262265,29450.61
6262267,29615.46
6262271,33282.99
6262276,28752.04
6262314,17331.71
6262319,14569.02
6262323,14835.36
6262332,16308.93
6262343,24156.36
6262348,40903.98
6262355,25043.79
6262367,43618.19
6262375,47730.78
6262382,43040.44
6262393,47473.36
6262396,24442.81
6262399,43386.11
6262401,52490.0
6262410,28885.11
6262430,57558.46
6262436,58541.01
6262516,34325.85
6262517,31188.47
6262571,18025.36
6262588,32730.83
6262612,16924.94
6262617,17216.84
6262618,18194.22
6262620,23428.69
6262646,21827.96
6262648,23050.78
6262661,34617.68
6262676,31856.43
6262688,27102.05
6262783,24921.13
6262812,24417.05
6262825,27675.61
6262833,26983.86
6262836,28747.64
6262840,23454.35
6262841,28743.06
6262842,27572.47
6262891,21075.42
6262897,22410.72
6262898,20525.81
6262907,22713.63
6262913,21353.72
6262938,37502.74
6262947,43594.84
6262953,54793.45
6262955,54845.46
6262972,40744.31
6262976,54505.62
6263001,26469.01
6263012,26976.31
6263039,42358.08
6263044,40337.55
6263050,40583.55
6263054,33544.07
6263062,38975.22
6263070,47750.14
6263076,46936.58
6263081,47221.66
6263122,28424.61
6263133,29462.83
6263134,30849.51
6263135,29489.93
6263144,34532.77
6263145,34096.71
6263151,33222.63
6263156,31806.99
6263160,30131.59
6263173,18405.59
6263174,31443.48
6263231,34281.27
6263232,42844.33
6263234,48723.72
6263311,39434.2
6263314,38930.12
6263320,37421.34
6263323,44882.37
6263345,19363.59
6263388,36915.95
6263396,37291.41
6263404,38963.96
6263405,46717.1
6263406,46946.65
6263410,43712.91
6263411,43862.45
6263416,39293.77
6263450,24620.6
6263467,40834.77
6263471,33251.13
6263474,38056.92
6263475,37286.65
6263478,26491.02
6263486,53217.8
6263487,51199.14
6263496,22961.4
6263503,26679.48
6263534,29024.44
6263537,28837.41
6263544,22211.78
6263612,14770.2
6263615,14611.09
6263616,11568.91
6263618,13067.84
6263620,12849.06
6263623,13305.43
6263628,12591.6
6263633,13134.54
6263634,14249.76
6263635,14007.13
6263640,14737.6
6263650,16032.08
6263667,17041.06
6263671,33713.56
6263675,23831.12
6263676,36689.25
6263698,20245.6
6263707,16534.1
6263781,32318.43
6263796,24922.35
6263799,25077.56
6263815,23807.45
6263821,24336.79
6263824,27989.63
6263825,27347.79
6263826,27369.6
6263828,26821.85
6263835,27852.48
6263836,24851.1
6263839,33620.22
6263840,37056.52
6263941,26688.62
6263948,25617.14
6263949,27702.09
6263951,26911.63
6263953,24779.43
6263987,32113.69
6263998,13608.01
6264008,15160.2
6264010,14971.77
6264012,15092.42
6264023,39662.76
6264026,41618.37
6264031,37723.48
6264032,45170.92
6264057,19283.37
6264064,34375.32
6264068,25989.75
6264101,35343.89
6264103,40534.56
6264106,35896.57
6264128,19292.38
6264137,35895.62
6264157,36125.41
6264166,37531.11
6264168,37456.06
6264179,38904.18
6264182,39885.96
6264192,40767.25
6264193,39811.85
6264202,44709.72
6264217,54525.47
6264220,51890.19
6264264,25954.6
6264285,24764.35
6264287,21510.89
6264288,35500.09
6264313,17121.77
6264322,18213.64
6264326,20746.46
6264329,24477.69
6264337,23175.41
6264339,21532.51
6264340,31299.49
6264346,16598.33
6264348,16092.85
6264350,18088.17
6264359,11853.73
6264378,33841.43
6264382,41610.12
6264387,45552.22
6264388,45794.48
6264393,28138.84
6264398,28389.73
6264416,28786.09
6264492,36220.68
6264502,38122.65
6264506,40995.02
6264509,37768.72
6264510,32409.99
6264511,31803.17
6264516,38954.08
6264520,40004.51
6264521,42846.98
6264524,23506.99
6264574,26729.75
6264578,33333.95
6264586,25431.89
6264588,31167.19
6264589,30455.66
6264591,27071.04
6264606,40153.31
6264610,39295.13
6264612,38260.44
6264615,42347.41
6264620,25434.55
6264623,43586.73
6264631,43824.43
6264639,44947.18
6264646,49024.32
6264649,48677.46
6264650,51757.71
6264657,51746.33
6264675,36707.89
6264676,34058.57
6264680,37025.7
6264681,36521.53
6264682,39872.11
6264685,43469.02
6264687,42106.54
6264693,44315.08
6264702,49536.01
6264706,45392.04
6264714,40984.69
6264717,16198.37
6264720,15473.88
6264722,15343.7
6264726,10290.34
6264727,16531.65
6264729,16198.37
6264730,17815.42
6264731,16122.34
6264738,19071.35
6264744,22065.03
6264746,22304.93
6264748,22113.85
6264749,16691.13
6264750,16962.69
6264751,17204.5
6264752,19790.84
6264757,75094.82
6264762,17006.9
6264763,18194.81
6264772,18110.57
6264773,19071.75
6264777,19869.29
6264786,19413.45
6264791,18212.76
6264796,18645.41
6264797,18324.59
6264799,19986.44
6264815,16240.84
6264825,17951.19
6264826,21957.84
6264829,21807.31
6264830,20683.33
6264836,22640.6
6264843,21008.18
6264845,21051.07
6264880,28149.52
6264881,25484.73
6264888,28575.2
6264894,36093.53
6264906,36534.34
6264922,28149.52
6264942,18190.13
6264946,15087.99
6264950,15035.57
6264981,28926.57
6264993,33218.94
6264994,30379.42
6265003,30799.03
6265013,37061.44
6265018,46976.1
6265037,16582.01
6265050,26480.11
6265072,22109.07
6265086,22719.41
6265092,23598.84
6265106,39470.86
6265111,38563.98
6265115,42508.47
6265147,36991.16
6265150,30859.15
6265172,17403.37
6265174,18408.76
6265177,19427.11
6265180,17919.4
6265181,17877.19
6265184,17975.1
6265185,17475.73
6265200,26887.4
6265218,18680.98
6265219,22647.88
6265275,40775.39
6265278,39785.48
6265280,37766.62
6265281,55658.51
6265292,15505.57
6265299,34446.73
6265305,42358.08
6265313,49851.83
6265323,13865.92
6265324,16299.48
6265325,16491.26
6265329,14957.48
6265336,18110.95
6265344,20955.85
6265345,21029.27
6265351,20182.04
6265354,20847.11
6265364,26197.99
6265366,24910.98
6265371,27766.91
6265465,17237.03
6265467,14071.18
6265472,20947.15
6265473,15505.56
6265494,42306.52
6265496,35813.11
6265515,38083.13
6265519,38489.38
6265521,36874.59
6265529,40024.76
6265531,40827.2
6265544,40688.94
6265546,43024.7
6265554,42893.87
6265561,47762.51
6265562,46697.29
6265567,44526.44
6265570,45703.47
6265572,48637.21
6265577,56925.93
6265582,58281.59
6265586,52323.75
6265647,21309.49
6265655,19340.29
6265658,21617.16
6265668,25142.6
6265671,55876.19
6265673,13167.3
6265675,13584.63
6265683,12591.47
6265685,13161.33
6265686,16152.85
6265687,14029.51
6265699,13025.48
6265703,16088.0
6265708,18137.24
6265716,16383.52
6265719,17369.76
6265720,13270.33
6265721,13543.23
6265726,20925.01
6265735,19292.55
6265740,32536.91
6265754,34515.13
6265759,38064.54
6265760,35925.88
6265770,38571.04
6265781,33765.7
6265790,24544.03
6265800,14153.75
6265802,14701.34
6265803,12687.08
6265812,18431.57
6265815,15950.04
6265818,19943.22
6265821,16959.06
6265832,17661.98
6265834,18516.23
6265849,15956.67
6265872,38705.86
6265914,26133.93
6265916,27316.63
6265919,26813.71
6265990,37222.75
6266000,16951.87
6266003,17148.49
6266005,17126.01
6266008,18718.0
6266009,18342.86
6266012,30558.69
6266013,34419.76
6266014,31611.3
6266022,30608.56
6266023,29980.54
6266032,34723.33
6266035,32355.48
6266051,19810.0
6266058,18662.1
6266061,19234.96
6266064,22195.82
6266077,19561.4
6266081,19096.45
6266082,16763.42
6266085,20254.03
6266086,19880.72
6266088,18592.44
6266094,21806.58
6266095,20221.49
6266181,33513.8
6266191,16662.89
6266195,16471.11
6266196,16263.09
6266203,14814.08
6266205,17583.24
6266207,15695.83
6266208,16256.08
6266213,16507.23
6266214,15318.0
6266219,16408.45
6266220,15695.26
6266231,16429.88
6266234,19589.72
6266235,17732.51
6266238,19931.2
6266241,24576.69
6266245,17583.24
6266254,26836.88
6266259,24958.86
6266260,26534.4
6266262,29744.75
6266267,26370.93
6266272,16197.05
6266276,16097.05
6266312,10788.6
6266321,13567.43
6266323,11521.63
6266332,12617.85
6266334,13089.78
6266350,30072.29
6266351,33067.96
6266352,32630.4
6266399,25133.36
6266402,33437.19
6266417,31856.41
6266436,31098.37
6266439,33588.1
6266440,31098.37
6266447,34040.49
6266459,36101.58
6266460,29910.15
6266462,38583.61
6266514,29652.04
6266524,34799.49
6266535,24639.65
6266543,28072.96
6266583,33835.96
6266720,42934.54
6266759,24777.12
6266774,22351.98
6266775,19957.47
6266777,25069.4
6266780,24737.34
6266821,24784.3
6266838,36177.72
6266843,34156.83
6266844,36954.7
6266848,35906.95
6266851,31857.79
6266853,37112.77
6266863,37343.3
6266865,38045.81
6266871,33122.62
6266881,38750.7
6266883,22560.46
6266884,23195.6
6266891,23649.06
6266938,37255.62
6266947,35303.48
6266948,33008.44
6266983,41243.36
6266986,40622.18
6266989,44305.76
6266994,46202.95
6266995,54295.48
6267000,48126.02
6267053,34893.74
6267056,32975.63
6267071,22035.83
6267081,24206.01
6267085,24483.05
6267090,39553.19
6267091,35878.46
6267098,37447.17
6267103,37592.56
6267106,41251.63
6267111,45807.77
6267115,55174.52
6267118,55675.24
6267120,54097.68
6267121,55675.24
6267124,54135.65
6267152,19066.89
6267165,16462.98
6267167,19400.04
6267171,18229.92
6267172,17235.36
6267175,17712.51
6267209,18867.28
6267219,17255.45
6267252,18985.86
6267258,38653.02
6267259,37489.15
6267275,23427.19
6267276,27114.51
6267280,21795.36
6267282,22232.96
6267299,22465.42
6267301,26092.95
6267356,42184.56
6267364,42506.16
6267386,16292.27
6267404,18591.15
6267408,17686.26
6267410,18926.4
6267411,20339.14
6267416,20142.82
6267424,20783.43
6267427,22281.35
6267428,22281.35
6267429,21853.49
6267435,27554.93
6267445,20609.34
6267454,22448.19
6267456,22091.75
6267460,24299.25
6267474,27085.63
6267477,27496.52
6267481,26035.43
6267485,22389.19
6267487,31883.95
6267514,34681.64
6267515,35296.24
6267526,28887.21
6267527,31403.33
6267528,31403.33
6267531,19939.72
6267538,22067.22
6267542,23710.03
6267543,23535.56
6267546,21265.93
6267549,24803.46
6267551,25690.13
6267558,26847.84
6267563,26118.47
6267567,25220.01
6267580,28120.4
6267582,27063.58
6267585,29502.8
6267645,22339.06
6267656,20117.3
6267660,23831.53
6267666,29148.75
6267669,22396.08
6267708,19967.66
6267720,18168.14
6267721,14662.64
6267726,15217.72
6267731,17907.11
6267733,16560.27
6267736,17054.72
6267745,17673.4
6267746,15550.07
6267748,15934.36
6267753,15323.56
6267761,19089.47
6267768,18094.46
6267769,20215.29
6267787,19227.13
6267805,19012.21
6267817,20403.68
6267818,23219.02
6267822,20912.41
6267830,30585.69
6267835,27690.22
6267853,24075.55
6267875,29797.01
6267882,28102.22
6267898,31400.64
6267900,31476.02
6267901,31539.74
6267902,31997.18
6267904,27006.18
6267907,31915.69
6267910,26672.9
6267913,27807.1
6267920,14488.72
6267922,20313.27
6267931,17993.95
6267938,17712.84
6267951,31314.98
6267952,31314.98
6267956,31828.73
6267969,30754.29
6267976,24372.26
6267977,24372.26
6267978,24372.26
6267980,26136.32
6267982,26566.24
6267986,26120.41
6268008,31507.73
6268013,25963.18
6268016,22570.39
6268022,24551.93
6268031,21801.24
6268036,27689.26
6268046,26451.56
6268068,16440.81
6268076,16793.66
6268088,28740.96
6268093,25266.84
6268094,23806.15
6268100,28174.5
6268104,31325.76
6268109,32846.31
6268121,32675.49
6268122,33862.06
6268128,34151.09
6268131,34278.98
6268147,32245.89
6268149,27487.51
6268156,28444.83
6268165,32220.09
6268166,25807.62
6268171,32181.56
6268185,15261.65
6268186,15261.65
6268235,14713.35
6268237,14275.09
6268238,16788.86
6268247,27028.78
6268252,34522.73
6268256,30396.4
6268288,13310.73
6268292,17411.48
6268299,16984.86
6268305,16858.44
6268308,17087.81
6268326,36901.37
6268327,65348.98
6268334,38133.26
6268340,26568.94
6268343,40096.18
6268349,41014.91
6268350,40206.2
6268358,23488.96
6268360,25661.71
6268372,20571.09
6268373,23391.79
6268378,21537.59
6268387,22544.51
6268389,24953.45
6268396,24378.87
6268399,25661.71
6268417,22121.35
6268421,16951.51
6268422,18843.8
6268447,16534.86
6268489,30875.09
6268490,32505.11
6268497,28740.96
6268498,27378.59
6268523,39173.14
6268525,50121.36
6268573,22858.88
6268576,22680.07
6268580,24644.89
6268581,26872.4
6268584,24303.7
6268586,24303.7
6268604,27351.78
6268607,20197.41
6268608,19541.96
6268616,40087.53
6268647,37402.96
6268655,38367.67
6268663,41451.86
6268722,39546.79
6268723,35924.71
6268751,38932.59
6268752,34709.59
6268780,42787.73
6268783,41810.97
6268787,47576.02
6268793,48985.7
6268806,14747.3
6268812,16991.15
6268845,31091.98
6268846,34410.02
6268868,20983.42
6268884,15906.93
6268885,21548.37
6268917,20959.06
6268922,23915.49
6268923,19370.93
6268930,19070.17
6268931,18916.07
6268983,16450.51
6269075,17503.48
6269253,19127.35
6269260,15550.77
6269262,16151.6
6269270,14641.98
6269285,16927.87
6269290,23856.64
6269312,16953.9
6269319,15550.77
6269355,17675.24
6269356,14264.94
6269366,17675.24
6269383,26997.99
6269389,28861.35
6269396,26919.32
6269413,26911.49
6269436,31918.79
6269444,36599.31
6269445,36466.31
6269446,35624.8
6269517,34946.04
6269518,37131.53
6269522,36005.84
6269524,30144.39
6269526,46145.7
6269528,37094.88
6269533,42164.01
6269540,35990.44
6269541,36696.76
6269543,41685.54
6269547,35129.58
6269549,36951.8
6269556,43086.04
6269580,46470.12
6269586,31167.62
6269588,24841.93
6269591,23455.94
6269595,24791.36
6269596,30001.58
6269631,31463.17
6269636,31198.31
6269637,30489.24
6269662,27990.44
6269670,36875.89
6269675,36498.01
6269679,32239.62
6269686,23156.95
6269690,25860.22
6269692,22784.82
6269694,24988.82
6269696,25627.91
6269699,24457.68
6269702,27823.64
6269804,28138.74
6269819,14864.46
6269822,21366.62
6269823,18088.68
6269825,18006.25
6269829,17288.5
6269832,19595.59
6269836,16437.53
6269843,20982.33
6269848,20542.49
6269852,18367.51
6269853,19450.23
6269860,22852.66
6269898,18853.01
6269916,32155.42
6269927,35848.23
6269929,37775.8
6269941,40926.32
6269969,14921.82
6269972,17342.04
6269976,18251.08
6269984,15870.41
6269988,17898.62
6269990,15971.48
6269991,17042.98
6269992,17919.44
6269997,17465.68
6270006,15362.65
6270008,16609.44
6270009,14958.58
6270012,17386.66
6270013,16206.66
6270014,16433.56
6270057,35855.26
6270068,36295.16
6270096,40546.04
6270104,39152.58
6270152,29697.35
6270178,16966.88
6270182,19299.6
6270189,16635.07
6270190,17891.64
6270208,17547.15
6270209,17916.71
6270222,18036.62
6270230,23083.98
6270237,33745.23
6270243,18069.97
6270244,24023.71
6270245,32250.49
6270246,39871.44
6270276,33548.54
6270280,25526.74
6270364,29937.69
6270365,29290.02
6270372,28912.14
6270374,28635.1
6270382,23564.09
6270385,33411.99
6270391,34425.09
6270465,17702.8
6270468,17270.24
6270473,17923.62
6270475,16209.14
6270499,17086.95
6270500,18056.42
6270502,17181.33
6270518,28635.61
6270519,23576.86
6270522,27214.4
6270525,29861.66
6270530,35651.36
6270533,29496.77
6270555,13335.73
6270557,14598.17
6270558,14029.29
6270563,15933.04
6270585,14321.76
6270586,16051.72
6270591,15871.78
6270594,19294.84
6270617,16713.21
6270627,23362.07
6270635,35704.2
6270636,36607.0
6270640,36816.73
6270641,37880.32
6270647,37304.51
6270670,18334.59
6270702,25811.12
6270704,34317.55
6270709,31429.52
6270710,30837.45
6270729,31668.88
6270730,32491.74
6270732,30276.94
6270745,36697.31
6270747,37188.48
6270755,36302.98
6270758,37144.81
6270840,40035.83
6270852,39772.06
6270868,19025.91
6270882,23337.43
6270902,19238.09
6270913,20149.45
6270918,20275.25
6270941,27125.57
6271028,27234.41
6271029,34151.5
6271031,30853.29
6271035,39953.04
6271052,19096.87
6271054,37455.41
6271056,19972.6
6271062,24181.81
6271064,25739.79
6271099,25252.98
6271101,40439.33
6271108,29940.55
6271109,35569.7
6271113,33214.71
6271131,37478.53
6271134,34742.57
6271142,27257.39
6271144,29066.68
6271145,35769.97
6271160,31273.6
6271167,31277.9
6271169,33760.11
6271180,31268.89
6271185,23110.3
6271186,24744.37
6271192,40650.12
6271240,16456.5
6271275,42118.34
6271276,41361.74
6271288,55522.65
6271301,21543.78
6271302,20451.66
6271328,28087.68
6271334,38539.56
6271338,30158.72
6271341,29835.54
6271349,31826.97
6271350,32793.97
6271353,35614.51
6271377,25922.68
6271407,37271.94
6271414,32355.08
6271422,33998.15
6271424,36249.91
6271428,32318.24
6271443,37909.42
6271447,38990.89
6271486,47246.14
6271500,54280.38
6271530,21025.73
6271532,36767.53
6271639,33547.04
6271641,35575.13
6271657,16703.57
6271658,18669.51
6271680,33537.16
6271688,68846.39
6271696,69853.03
6271806,69486.48
6271843,61080.68
6271845,59242.91
6271852,59179.75
6271855,57732.25
6271861,58394.24
6271877,65348.45
6271881,64151.35
6271883,58827.92
6271922,59108.09
6271930,30337.17
6271939,56795.69
6271965,66270.96
6271968,77931.42
6271989,54621.69
6272024,16485.46
6272038,16399.4
6272115,56849.93
6272125,60892.27
6272128,59259.73
6272138,61809.4
6272149,74703.01
6272153,74124.55
6272156,72964.65
6272205,49885.61
6272206,46548.72
6272216,50318.18
6272222,37635.83
6272227,54672.55
6272254,62421.07
6272263,63734.09
6272264,63515.51
6272269,63323.78
6272272,63529.96
6272276,62877.86
6272289,62334.33
6272293,57868.06
6272296,62538.49
6272302,60203.42
6272329,73386.49
6272333,25133.61
6272334,26939.49
6272348,61567.07
6272349,60468.96
6272363,77784.28
6272374,74552.8
6272376,77657.64
6272386,61094.77
6272390,61743.79
6272412,38358.56
6272439,64441.32
6272447,61023.52
6272460,63274.66
6272470,57949.63
6272492,70221.62
6272494,74375.01
6272504,73553.01
6272511,74677.13
6272524,76777.8
6272540,75548.22
6272541,43332.08
6272542,44951.28
6272555,61920.05
6272559,65773.08
6272567,65351.09
6272568,65773.08
6272574,60578.6
6272578,65773.08
6272579,63688.64
6272580,66824.17
6272583,39417.42
6272584,44133.78
6272593,48256.24
6272595,48863.04
6272598,32623.66
6272600,46079.79
6272605,42672.02
6272606,47782.5
6272609,45109.86
6272610,43032.85
6272611,45020.22
6272617,53950.99
6272618,46962.52
6272662,18739.31
6272675,68242.37
6272690,62496.39
6272697,72788.69
6272758,63323.71
6272780,68351.03
6272781,68351.03
6272938,47722.88
6272946,62750.85
6272957,64583.05
6272961,65726.43
6272980,66248.26
6273001,53144.3
6273055,63571.16
6273159,59942.83
6273160,61890.52
6273164,62770.07
6273165,61995.73
6273166,60914.15
6273168,63545.13
6273170,61945.5
6273184,69917.45
6273185,70155.39
6273191,53737.27
6273194,49990.21
6273486,26432.91
6273507,66342.02
6273620,47253.91
6273621,58234.12
6273622,60316.51
6273625,60552.87
6273626,61830.93
6273627,59597.91
6273630,58270.22
6273641,20402.34
6273738,21781.93
6273798,15353.92
6273801,15353.92
6273804,15353.92
6273805,15353.92
6273806,15574.58
6273807,15163.12
6273812,47808.78
6273814,45057.47
6273820,58219.15
6273836,60169.48
6273849,61210.39
6273857,65849.24
6273862,24640.68
6273863,21891.0
6273867,23993.57
6273879,23991.87
6273882,18740.95
6273883,22370.73
6273886,24664.72
6273888,24664.72
6273891,24768.61
6273892,24173.1
6273915,23539.25
6273925,25585.16
6273936,27649.06
6273944,25404.24
6273999,16636.83
6274012,25496.64
6274014,19911.65
6274015,25496.64
6274028,18162.58
6274032,24866.89
6274034,20107.27
6274047,25097.42
6274048,22130.66
6274051,25806.15
6274055,25086.39
6274058,23141.26
6274059,24388.01
6274069,25262.97
6274070,26412.91
6274091,27906.13
6274103,26075.46
6274110,27930.79
6274111,25394.07
6274129,25286.38
6274130,25286.38
6274138,24891.78
6274139,20526.46
6274141,28139.45
6274149,27934.8
6274189,19495.57
6274192,20274.73
6274207,21177.73
6274218,24289.85
6274239,24515.15
6274245,25200.21
6274247,21541.74
6274250,23881.16
6274252,24454.38
6274253,24454.38
6274256,24271.13
6274258,25493.75
6274259,24363.53
6274263,26107.23
6274266,27832.82
6274286,27417.46
6274289,26416.34
6274290,25107.56
6274323,23186.89
6274324,28329.83
6274363,22230.36
6274365,16096.32
6274367,23394.37
6274381,15393.52
6274388,20403.91
6274394,18379.17
6274406,20394.11
6274447,35217.63
6274463,36451.75
6274471,38626.83
6274571,18709.08
6274581,56837.27
6274590,41876.44
6274597,60507.86
6274600,62696.01
6274613,62529.68
6274623,63193.95
6274632,30038.14
6274645,40023.36
6274646,40926.57
